"adm2_name","adm2_pcode","scenario","start","end","phase_majority","phase_mean"
"Yaaqshid","SO2217","ML1",2023-01-01,2023-01-31,2,2
"Bandarbeyla","SO1602","ML1",2023-01-01,2023-01-31,3,2.99999976158142
"Bossaso","SO1601","ML1",2023-01-01,2023-01-31,3,3.00000023841858
"Caluula","SO1603","ML1",2023-01-01,2023-01-31,3,3
"Iskushuban","SO1604","ML1",2023-01-01,2023-01-31,3,2.99999976158142
"Qandala","SO1605","ML1",2023-01-01,2023-01-31,3,3
"Qardho","SO1606","ML1",2023-01-01,2023-01-31,3,3
"Baydhaba","SO2401","ML1",2023-01-01,2023-01-31,3,3.00111031532288
"Buur Hakaba","SO2402","ML1",2023-01-01,2023-01-31,4,3.76417660713196
"Diinsoor","SO2403","ML1",2023-01-01,2023-01-31,3,3.00144672393799
"Qansax Dheere","SO2404","ML1",2023-01-01,2023-01-31,3,3
"Cabudwaaq","SO1902","ML1",2023-01-01,2023-01-31,3,3
"Cadaado","SO1903","ML1",2023-01-01,2023-01-31,3,2.99628233909607
"Ceel Buur","SO1904","ML1",2023-01-01,2023-01-31,3,2.88682246208191
"Ceel Dheer","SO1905","ML1",2023-01-01,2023-01-31,3,3.38909578323364
"Dhuusamarreeb","SO1901","ML1",2023-01-01,2023-01-31,3,2.99776983261108
"Baardheere","SO2602","ML1",2023-01-01,2023-01-31,2,2.3185670375824
"Belet Xaawo","SO2603","ML1",2023-01-01,2023-01-31,2,2.06855249404907
"Ceel Waaq","SO2604","ML1",2023-01-01,2023-01-31,2,2.05318164825439
"Doolow","SO2605","ML1",2023-01-01,2023-01-31,3,2.84265518188477
"Garbahaarey","SO2601","ML1",2023-01-01,2023-01-31,2,2.4677746295929
"Luuq","SO2606","ML1",2023-01-01,2023-01-31,3,2.62088227272034
"Belet Weyne","SO2001","ML1",2023-01-01,2023-01-31,3,2.54771327972412
"Bulo Burto","SO2002","ML1",2023-01-01,2023-01-31,2,2.30087471008301
"Jalalaqsi","SO2003","ML1",2023-01-01,2023-01-31,2,2.48899698257446
"Afmadow","SO2802","ML1",2023-01-01,2023-01-31,1,1.10095703601837
"Badhaadhe","SO2803","ML1",2023-01-01,2023-01-31,1,1.19990527629852
"Jamaame","SO2804","ML1",2023-01-01,2023-01-31,1,1.39860546588898
"Kismaayo","SO2801","ML1",2023-01-01,2023-01-31,1,1.25314211845398
"Afgooye","SO2302","ML1",2023-01-01,2023-01-31,2,2.01509094238281
"Baraawe","SO2303","ML1",2023-01-01,2023-01-31,1,1.06878566741943
"Kurtunwaarey","SO2304","ML1",2023-01-01,2023-01-31,1,1.23525261878967
"Marka","SO2301","ML1",2023-01-01,2023-01-31,2,1.69113337993622
"Qoryooley","SO2305","ML1",2023-01-01,2023-01-31,1,1.46768939495087
"Sablaale","SO2306","ML1",2023-01-01,2023-01-31,1,1.16087830066681
"Wanla Weyn","SO2307","ML1",2023-01-01,2023-01-31,1,1.42119646072388
"Bu'aale","SO2701","ML1",2023-01-01,2023-01-31,1,1.30253708362579
"Jilib","SO2702","ML1",2023-01-01,2023-01-31,1,1.36778748035431
"Saakow","SO2703","ML1",2023-01-01,2023-01-31,1,1.31578397750854
"Adan Yabaal","SO2102","ML1",2023-01-01,2023-01-31,3,2.9810950756073
"Balcad","SO2103","ML1",2023-01-01,2023-01-31,3,2.83045649528503
"Cadale","SO2104","ML1",2023-01-01,2023-01-31,3,2.99928092956543
"Jowhar","SO2101","ML1",2023-01-01,2023-01-31,3,2.64875459671021
"Gaalkacyo","SO1801","ML1",2023-01-01,2023-01-31,2,2.39139676094055
"Galdogob","SO1802","ML1",2023-01-01,2023-01-31,2,2
"Hobyo","SO1803","ML1",2023-01-01,2023-01-31,3,3.13130116462708
"Jariiban","SO1804","ML1",2023-01-01,2023-01-31,3,2.95786714553833
"Xarardheere","SO1805","ML1",2023-01-01,2023-01-31,4,3.59001708030701
"Burtinle","SO1702","ML1",2023-01-01,2023-01-31,2,2.00000739097595
"Eyl","SO1703","ML1",2023-01-01,2023-01-31,3,2.79354000091553
"Garoowe","SO1701","ML1",2023-01-01,2023-01-31,3,2.81027579307556
"Ceel Afweyn","SO1502","ML1",2023-01-01,2023-01-31,3,2.80610227584839
"Ceerigaabo","SO1501","ML1",2023-01-01,2023-01-31,3,3
"Laasqoray","SO1503","ML1",2023-01-01,2023-01-31,3,3
"Caynabo","SO1402","ML1",2023-01-01,2023-01-31,3,2.97421312332153
"Laas Caanood","SO1401","ML1",2023-01-01,2023-01-31,3,2.99864482879639
"Taleex","SO1403","ML1",2023-01-01,2023-01-31,3,3
"Xudun","SO1404","ML1",2023-01-01,2023-01-31,3,3
"Burco","SO1301","ML1",2023-01-01,2023-01-31,3,2.96967005729675
"Buuhoodle","SO1302","ML1",2023-01-01,2023-01-31,3,3
"Owdweyne","SO1303","ML1",2023-01-01,2023-01-31,3,3.01844096183777
"Sheikh","SO1304","ML1",2023-01-01,2023-01-31,2,2.16460156440735
"Berbera","SO1202","ML1",2023-01-01,2023-01-31,2,2.35758757591248
"Gebiley","SO1203","ML1",2023-01-01,2023-01-31,2,2.45261311531067
"Hargeysa","SO1201","ML1",2023-01-01,2023-01-31,3,2.66084170341492
"Baki","SO1102","ML1",2023-03-01,2023-05-31,2,2.31946325302124
"Borama","SO1101","ML1",2023-03-01,2023-05-31,3,2.53741121292114
"Lughaye","SO1103","ML1",2023-03-01,2023-05-31,3,2.98365211486816
"Zeylac","SO1104","ML1",2023-03-01,2023-05-31,3,2.8069314956665
"Ceel Barde","SO2502","ML1",2023-03-01,2023-05-31,2,2.00106883049011
"Rab Dhuure","SO2505","ML1",2023-03-01,2023-05-31,3,2.84573888778687
"Tayeeglow","SO2503","ML1",2023-03-01,2023-05-31,3,2.9463050365448
"Waajid","SO2504","ML1",2023-03-01,2023-05-31,3,2.99999976158142
"Xudur","SO2501","ML1",2023-03-01,2023-05-31,3,2.99511909484863
"Bondhere","SO2201","ML1",2023-03-01,2023-05-31,3,3
"Cabdulasis","SO2202","ML1",2023-03-01,2023-05-31,3,2.99999976158142
"Daynile","SO2203","ML1",2023-03-01,2023-05-31,3,3
"Dharkenley","SO2204","ML1",2023-03-01,2023-05-31,3,2.80013585090637
"Hamar Jabjab","SO2205","ML1",2023-03-01,2023-05-31,3,3.00000023841858
"Hamar Weyne","SO2206","ML1",2023-03-01,2023-05-31,3,3
"Hawl Wadaag","SO2207","ML1",2023-03-01,2023-05-31,3,3
"Heliwa","SO2208","ML1",2023-03-01,2023-05-31,3,3
"Hodan","SO2209","ML1",2023-03-01,2023-05-31,3,3
"Kahda","SO2210","ML1",2023-03-01,2023-05-31,3,2.99593162536621
"Karaan","SO2211","ML1",2023-03-01,2023-05-31,3,3
"Shangaani","SO2212","ML1",2023-03-01,2023-05-31,3,3
"Shibis","SO2213","ML1",2023-03-01,2023-05-31,3,2.99999976158142
"Unspecified","Unspecified","ML1",2023-03-01,2023-05-31,3,2.99998569488525
"Waaberi","SO2214","ML1",2023-03-01,2023-05-31,3,3
"Wadajir (Medina)","SO2215","ML1",2023-03-01,2023-05-31,3,3
"Wardhigley","SO2216","ML1",2023-03-01,2023-05-31,3,3
"Yaaqshid","SO2217","ML1",2023-03-01,2023-05-31,3,3.00000023841858
"Bandarbeyla","SO1602","ML1",2023-03-01,2023-05-31,3,2.99999976158142
"Bossaso","SO1601","ML1",2023-03-01,2023-05-31,3,3.00000023841858
"Caluula","SO1603","ML1",2023-03-01,2023-05-31,3,3
"Iskushuban","SO1604","ML1",2023-03-01,2023-05-31,3,2.99999976158142
"Qandala","SO1605","ML1",2023-03-01,2023-05-31,3,3
"Qardho","SO1606","ML1",2023-03-01,2023-05-31,3,3
"Baydhaba","SO2401","ML1",2023-03-01,2023-05-31,3,3.00126051902771
"Buur Hakaba","SO2402","ML1",2023-03-01,2023-05-31,4,3.76569008827209
"Diinsoor","SO2403","ML1",2023-03-01,2023-05-31,4,3.99585437774658
"Qansax Dheere","SO2404","ML1",2023-03-01,2023-05-31,3,3.00127029418945
"Cabudwaaq","SO1902","ML1",2023-03-01,2023-05-31,3,3
"Cadaado","SO1903","ML1",2023-03-01,2023-05-31,3,2.99628233909607
"Ceel Buur","SO1904","ML1",2023-03-01,2023-05-31,3,2.88682246208191
"Ceel Dheer","SO1905","ML1",2023-03-01,2023-05-31,3,3.38909578323364
"Dhuusamarreeb","SO1901","ML1",2023-03-01,2023-05-31,3,2.99776983261108
"Baardheere","SO2602","ML1",2023-03-01,2023-05-31,2,2.31944561004639
"Belet Xaawo","SO2603","ML1",2023-03-01,2023-05-31,2,2.06855249404907
"Ceel Waaq","SO2604","ML1",2023-03-01,2023-05-31,2,2.05318164825439
"Doolow","SO2605","ML1",2023-03-01,2023-05-31,3,2.84265518188477
"Garbahaarey","SO2601","ML1",2023-03-01,2023-05-31,2,2.4677746295929
"Luuq","SO2606","ML1",2023-03-01,2023-05-31,3,2.62270283699036
"Belet Weyne","SO2001","ML1",2023-03-01,2023-05-31,2,2.64343929290771
"Bulo Burto","SO2002","ML1",2023-03-01,2023-05-31,2,2.4838662147522
"Jalalaqsi","SO2003","ML1",2023-03-01,2023-05-31,2,2.76959943771362
"Afmadow","SO2802","ML1",2023-03-01,2023-05-31,1,1.24393224716187
"Badhaadhe","SO2803","ML1",2023-03-01,2023-05-31,1,1.19990527629852
"Jamaame","SO2804","ML1",2023-03-01,2023-05-31,2,1.99946737289429
"Kismaayo","SO2801","ML1",2023-03-01,2023-05-31,1,1.30010521411896
"Afgooye","SO2302","ML1",2023-03-01,2023-05-31,2,2.04853773117065
"Baraawe","SO2303","ML1",2023-03-01,2023-05-31,1,1.06894302368164
"Kurtunwaarey","SO2304","ML1",2023-03-01,2023-05-31,1,1.23525261878967
"Marka","SO2301","ML1",2023-03-01,2023-05-31,2,1.69113337993622
"Qoryooley","SO2305","ML1",2023-03-01,2023-05-31,1,1.46768939495087
"Sablaale","SO2306","ML1",2023-03-01,2023-05-31,1,1.16310954093933
"Wanla Weyn","SO2307","ML1",2023-03-01,2023-05-31,1,1.49135088920593
"Bu'aale","SO2701","ML1",2023-03-01,2023-05-31,1,1.80830299854279
"Jilib","SO2702","ML1",2023-03-01,2023-05-31,2,1.66459155082703
"Saakow","SO2703","ML1",2023-03-01,2023-05-31,1,1.71971988677979
"Adan Yabaal","SO2102","ML1",2023-03-01,2023-05-31,3,2.91673040390015
"Balcad","SO2103","ML1",2023-03-01,2023-05-31,3,3.23054432868958
"Cadale","SO2104","ML1",2023-03-01,2023-05-31,3,2.94160318374634
"Jowhar","SO2101","ML1",2023-03-01,2023-05-31,4,3.20617270469666
"Gaalkacyo","SO1801","ML1",2023-03-01,2023-05-31,2,2.39139676094055
"Galdogob","SO1802","ML1",2023-03-01,2023-05-31,2,2
"Hobyo","SO1803","ML1",2023-03-01,2023-05-31,3,3.13130116462708
"Jariiban","SO1804","ML1",2023-03-01,2023-05-31,3,2.95786714553833
"Xarardheere","SO1805","ML1",2023-03-01,2023-05-31,4,3.59001708030701
"Burtinle","SO1702","ML1",2023-03-01,2023-05-31,2,2.00000739097595
"Eyl","SO1703","ML1",2023-03-01,2023-05-31,3,2.79354000091553
"Garoowe","SO1701","ML1",2023-03-01,2023-05-31,3,2.81027579307556
"Ceel Afweyn","SO1502","ML1",2023-03-01,2023-05-31,3,2.80610227584839
"Ceerigaabo","SO1501","ML1",2023-03-01,2023-05-31,3,3
"Laasqoray","SO1503","ML1",2023-03-01,2023-05-31,3,3
"Caynabo","SO1402","ML1",2023-03-01,2023-05-31,3,2.97421312332153
"Laas Caanood","SO1401","ML1",2023-03-01,2023-05-31,3,2.99864482879639
"Taleex","SO1403","ML1",2023-03-01,2023-05-31,3,3
"Xudun","SO1404","ML1",2023-03-01,2023-05-31,3,3
"Burco","SO1301","ML1",2023-03-01,2023-05-31,3,2.96967005729675
"Buuhoodle","SO1302","ML1",2023-03-01,2023-05-31,3,3
"Owdweyne","SO1303","ML1",2023-03-01,2023-05-31,3,3.01844096183777
"Sheikh","SO1304","ML1",2023-03-01,2023-05-31,2,2.16460156440735
"Berbera","SO1202","ML1",2023-03-01,2023-05-31,2,2.35758757591248
"Gebiley","SO1203","ML1",2023-03-01,2023-05-31,2,2.45261311531067
"Hargeysa","SO1201","ML1",2023-03-01,2023-05-31,3,2.66084170341492
"Baki","SO1102","ML1",2023-05-01,2023-05-31,2,2.31946325302124
"Borama","SO1101","ML1",2023-05-01,2023-05-31,3,2.53741121292114
"Lughaye","SO1103","ML1",2023-05-01,2023-05-31,3,2.98365211486816
"Zeylac","SO1104","ML1",2023-05-01,2023-05-31,3,2.8069314956665
"Ceel Barde","SO2502","ML1",2023-05-01,2023-05-31,2,2.00106883049011
"Rab Dhuure","SO2505","ML1",2023-05-01,2023-05-31,3,2.84573888778687
"Tayeeglow","SO2503","ML1",2023-05-01,2023-05-31,3,2.94589877128601
"Waajid","SO2504","ML1",2023-05-01,2023-05-31,3,2.99999976158142
"Xudur","SO2501","ML1",2023-05-01,2023-05-31,3,2.99511909484863
"Bondhere","SO2201","ML1",2023-05-01,2023-05-31,3,3
"Cabdulasis","SO2202","ML1",2023-05-01,2023-05-31,3,2.99999976158142
"Daynile","SO2203","ML1",2023-05-01,2023-05-31,3,3
"Dharkenley","SO2204","ML1",2023-05-01,2023-05-31,3,2.80013585090637
"Hamar Jabjab","SO2205","ML1",2023-05-01,2023-05-31,3,3.00000023841858
"Hamar Weyne","SO2206","ML1",2023-05-01,2023-05-31,3,3
"Hawl Wadaag","SO2207","ML1",2023-05-01,2023-05-31,3,3
"Heliwa","SO2208","ML1",2023-05-01,2023-05-31,3,3
"Hodan","SO2209","ML1",2023-05-01,2023-05-31,3,3
"Kahda","SO2210","ML1",2023-05-01,2023-05-31,3,2.99593162536621
"Karaan","SO2211","ML1",2023-05-01,2023-05-31,3,3
"Shangaani","SO2212","ML1",2023-05-01,2023-05-31,3,3
"Shibis","SO2213","ML1",2023-05-01,2023-05-31,3,2.99999976158142
"Unspecified","Unspecified","ML1",2023-05-01,2023-05-31,3,2.99998569488525
"Waaberi","SO2214","ML1",2023-05-01,2023-05-31,3,3
"Wadajir (Medina)","SO2215","ML1",2023-05-01,2023-05-31,3,3
"Wardhigley","SO2216","ML1",2023-05-01,2023-05-31,3,3
"Yaaqshid","SO2217","ML1",2023-05-01,2023-05-31,3,3.00000023841858
"Bandarbeyla","SO1602","ML1",2023-05-01,2023-05-31,3,2.99999976158142
"Bossaso","SO1601","ML1",2023-05-01,2023-05-31,3,3.00000023841858
"Caluula","SO1603","ML1",2023-05-01,2023-05-31,3,3
"Iskushuban","SO1604","ML1",2023-05-01,2023-05-31,3,2.99999976158142
"Qandala","SO1605","ML1",2023-05-01,2023-05-31,3,3
"Qardho","SO1606","ML1",2023-05-01,2023-05-31,3,3
"Baydhaba","SO2401","ML1",2023-05-01,2023-05-31,3,3
"Buur Hakaba","SO2402","ML1",2023-05-01,2023-05-31,3,2.88333892822266
"Diinsoor","SO2403","ML1",2023-05-01,2023-05-31,3,2.99942874908447
"Qansax Dheere","SO2404","ML1",2023-05-01,2023-05-31,3,3
"Cabudwaaq","SO1902","ML1",2023-05-01,2023-05-31,3,3
"Cadaado","SO1903","ML1",2023-05-01,2023-05-31,3,2.99628233909607
"Ceel Buur","SO1904","ML1",2023-05-01,2023-05-31,3,2.88682246208191
"Ceel Dheer","SO1905","ML1",2023-05-01,2023-05-31,3,3.38909578323364
"Dhuusamarreeb","SO1901","ML1",2023-05-01,2023-05-31,3,2.99776983261108
"Baardheere","SO2602","ML1",2023-05-01,2023-05-31,2,2.31859111785889
"Belet Xaawo","SO2603","ML1",2023-05-01,2023-05-31,2,2.06855249404907
"Ceel Waaq","SO2604","ML1",2023-05-01,2023-05-31,2,2.05318164825439
"Doolow","SO2605","ML1",2023-05-01,2023-05-31,3,2.84265518188477
"Garbahaarey","SO2601","ML1",2023-05-01,2023-05-31,2,2.4677746295929
"Luuq","SO2606","ML1",2023-05-01,2023-05-31,3,2.62270283699036
"Belet Weyne","SO2001","ML1",2023-05-01,2023-05-31,2,2.68225502967834
"Bulo Burto","SO2002","ML1",2023-05-01,2023-05-31,2,2.55949544906616
"Jalalaqsi","SO2003","ML1",2023-05-01,2023-05-31,2,2.77225017547607
"Afmadow","SO2802","ML1",2023-05-01,2023-05-31,1,1.24393224716187
"Badhaadhe","SO2803","ML1",2023-05-01,2023-05-31,1,1.19990527629852
"Jamaame","SO2804","ML1",2023-05-01,2023-05-31,2,1.99566102027893
"Kismaayo","SO2801","ML1",2023-05-01,2023-05-31,1,1.30010521411896
"Afgooye","SO2302","ML1",2023-05-01,2023-05-31,2,2.04853773117065
"Baraawe","SO2303","ML1",2023-05-01,2023-05-31,1,1.06854128837585
"Kurtunwaarey","SO2304","ML1",2023-05-01,2023-05-31,1,1.23525261878967
"Marka","SO2301","ML1",2023-05-01,2023-05-31,2,1.69113337993622
"Qoryooley","SO2305","ML1",2023-05-01,2023-05-31,1,1.46621334552765
"Sablaale","SO2306","ML1",2023-05-01,2023-05-31,1,1.16015839576721
"Wanla Weyn","SO2307","ML1",2023-05-01,2023-05-31,1,1.49052166938782
"Bu'aale","SO2701","ML1",2023-05-01,2023-05-31,1,1.60168409347534
"Jilib","SO2702","ML1",2023-05-01,2023-05-31,1,1.29796707630157
"Saakow","SO2703","ML1",2023-05-01,2023-05-31,1,1.54910182952881
"Adan Yabaal","SO2102","ML1",2023-05-01,2023-05-31,3,2.91673040390015
"Balcad","SO2103","ML1",2023-05-01,2023-05-31,3,3.23054432868958
"Cadale","SO2104","ML1",2023-05-01,2023-05-31,3,2.94160318374634
"Jowhar","SO2101","ML1",2023-05-01,2023-05-31,4,3.20617270469666
"Gaalkacyo","SO1801","ML1",2023-05-01,2023-05-31,2,2.39139676094055
"Galdogob","SO1802","ML1",2023-05-01,2023-05-31,2,2
"Hobyo","SO1803","ML1",2023-05-01,2023-05-31,3,3.13130116462708
"Jariiban","SO1804","ML1",2023-05-01,2023-05-31,3,2.95786714553833
"Xarardheere","SO1805","ML1",2023-05-01,2023-05-31,4,3.59001708030701
"Burtinle","SO1702","ML1",2023-05-01,2023-05-31,2,2.00000739097595
"Eyl","SO1703","ML1",2023-05-01,2023-05-31,3,2.79354000091553
"Garoowe","SO1701","ML1",2023-05-01,2023-05-31,3,2.81027579307556
"Ceel Afweyn","SO1502","ML1",2023-05-01,2023-05-31,3,2.80610227584839
"Ceerigaabo","SO1501","ML1",2023-05-01,2023-05-31,3,3
"Laasqoray","SO1503","ML1",2023-05-01,2023-05-31,3,3
"Caynabo","SO1402","ML1",2023-05-01,2023-05-31,3,2.97421312332153
"Laas Caanood","SO1401","ML1",2023-05-01,2023-05-31,3,2.99864482879639
"Taleex","SO1403","ML1",2023-05-01,2023-05-31,3,3
"Xudun","SO1404","ML1",2023-05-01,2023-05-31,3,3
"Burco","SO1301","ML1",2023-05-01,2023-05-31,3,2.96967005729675
"Buuhoodle","SO1302","ML1",2023-05-01,2023-05-31,3,3
"Owdweyne","SO1303","ML1",2023-05-01,2023-05-31,3,3.01844096183777
"Sheikh","SO1304","ML1",2023-05-01,2023-05-31,2,2.16460156440735
"Berbera","SO1202","ML1",2023-05-01,2023-05-31,2,2.35758757591248
"Gebiley","SO1203","ML1",2023-05-01,2023-05-31,2,2.45261311531067
"Hargeysa","SO1201","ML1",2023-05-01,2023-05-31,3,2.66084170341492
"Baki","SO1102","ML1",2023-09-01,2023-09-30,1,1.63892650604248
"Borama","SO1101","ML1",2023-09-01,2023-09-30,3,2.07482218742371
"Lughaye","SO1103","ML1",2023-09-01,2023-09-30,3,2.96730399131775
"Zeylac","SO1104","ML1",2023-09-01,2023-09-30,3,2.61298370361328
"Ceel Barde","SO2502","ML1",2023-09-01,2023-09-30,2,2
"Rab Dhuure","SO2505","ML1",2023-09-01,2023-09-30,2,2
"Tayeeglow","SO2503","ML1",2023-09-01,2023-09-30,2,2.4920597076416
"Waajid","SO2504","ML1",2023-09-01,2023-09-30,3,2.508544921875
"Xudur","SO2501","ML1",2023-09-01,2023-09-30,2,2.1719753742218
"Bondhere","SO2201","ML1",2023-09-01,2023-09-30,3,3
"Cabdulasis","SO2202","ML1",2023-09-01,2023-09-30,3,2.99999976158142
"Daynile","SO2203","ML1",2023-09-01,2023-09-30,3,3
"Dharkenley","SO2204","ML1",2023-09-01,2023-09-30,3,3
"Hamar Jabjab","SO2205","ML1",2023-09-01,2023-09-30,3,3.00000023841858
"Hamar Weyne","SO2206","ML1",2023-09-01,2023-09-30,3,3
"Hawl Wadaag","SO2207","ML1",2023-09-01,2023-09-30,3,3
"Heliwa","SO2208","ML1",2023-09-01,2023-09-30,3,3
"Hodan","SO2209","ML1",2023-09-01,2023-09-30,3,3
"Kahda","SO2210","ML1",2023-09-01,2023-09-30,3,3
"Karaan","SO2211","ML1",2023-09-01,2023-09-30,3,3
"Shangaani","SO2212","ML1",2023-09-01,2023-09-30,3,3
"Shibis","SO2213","ML1",2023-09-01,2023-09-30,3,2.99999976158142
"Unspecified","Unspecified","ML1",2023-09-01,2023-09-30,3,3
"Waaberi","SO2214","ML1",2023-09-01,2023-09-30,3,3
"Wadajir (Medina)","SO2215","ML1",2023-09-01,2023-09-30,3,3
"Wardhigley","SO2216","ML1",2023-09-01,2023-09-30,3,3
"Yaaqshid","SO2217","ML1",2023-09-01,2023-09-30,3,3.00000023841858
"Bandarbeyla","SO1602","ML1",2023-09-01,2023-09-30,3,3.17195582389832
"Bossaso","SO1601","ML1",2023-09-01,2023-09-30,2,2.30172276496887
"Caluula","SO1603","ML1",2023-09-01,2023-09-30,2,2
"Iskushuban","SO1604","ML1",2023-09-01,2023-09-30,3,2.63839268684387
"Qandala","SO1605","ML1",2023-09-01,2023-09-30,2,2.09156894683838
"Qardho","SO1606","ML1",2023-09-01,2023-09-30,3,3.00006937980652
"Baydhaba","SO2401","ML1",2023-09-01,2023-09-30,3,2.99962472915649
"Buur Hakaba","SO2402","ML1",2023-09-01,2023-09-30,3,2.76963686943054
"Diinsoor","SO2403","ML1",2023-09-01,2023-09-30,3,2.99976015090942
"Qansax Dheere","SO2404","ML1",2023-09-01,2023-09-30,3,2.99615073204041
"Cabudwaaq","SO1902","ML1",2023-09-01,2023-09-30,3,3
"Cadaado","SO1903","ML1",2023-09-01,2023-09-30,3,3.34309864044189
"Ceel Buur","SO1904","ML1",2023-09-01,2023-09-30,4,3.37048840522766
