"adm2_name","adm2_pcode","scenario","start","end","phase_majority","phase_mean"
"Daynile","SO2203","current",2023-08-01,2023-09-01,3,3
"Dharkenley","SO2204","current",2023-08-01,2023-09-01,3,3
"Hamar Jabjab","SO2205","current",2023-08-01,2023-09-01,3,3
"Hamar Weyne","SO2206","current",2023-08-01,2023-09-01,3,3
"Hawl Wadaag","SO2207","current",2023-08-01,2023-09-01,3,3
"Heliwa","SO2208","current",2023-08-01,2023-09-01,3,3
"Hodan","SO2209","current",2023-08-01,2023-09-01,3,3
"Kahda","SO2210","current",2023-08-01,2023-09-01,3,3
"Karaan","SO2211","current",2023-08-01,2023-09-01,3,3
"Shangaani","SO2212","current",2023-08-01,2023-09-01,3,3
"Shibis","SO2213","current",2023-08-01,2023-09-01,3,2.99999976158142
"Unspecified","Unspecified","current",2023-08-01,2023-09-01,3,2.99999976158142
"Waaberi","SO2214","current",2023-08-01,2023-09-01,3,3
"Wadajir (Medina)","SO2215","current",2023-08-01,2023-09-01,3,2.99999976158142
"Wardhigley","SO2216","current",2023-08-01,2023-09-01,3,3
"Yaaqshid","SO2217","current",2023-08-01,2023-09-01,3,3
"Bandarbeyla","SO1602","current",2023-08-01,2023-09-01,3,3
"Bossaso","SO1601","current",2023-08-01,2023-09-01,3,3
"Caluula","SO1603","current",2023-08-01,2023-09-01,3,3
"Iskushuban","SO1604","current",2023-08-01,2023-09-01,3,3
"Qandala","SO1605","current",2023-08-01,2023-09-01,3,3
"Qardho","SO1606","current",2023-08-01,2023-09-01,3,3
"Baydhaba","SO2401","current",2023-08-01,2023-09-01,3,2.99963068962097
"Buur Hakaba","SO2402","current",2023-08-01,2023-09-01,3,2.75166535377502
"Diinsoor","SO2403","current",2023-08-01,2023-09-01,3,2.99887537956238
"Qansax Dheere","SO2404","current",2023-08-01,2023-09-01,3,2.99795174598694
"Cabudwaaq","SO1902","current",2023-08-01,2023-09-01,3,3.00000023841858
"Cadaado","SO1903","current",2023-08-01,2023-09-01,3,3
"Ceel Buur","SO1904","current",2023-08-01,2023-09-01,3,2.88885092735291
"Ceel Dheer","SO1905","current",2023-08-01,2023-09-01,3,3.39074230194092
"Dhuusamarreeb","SO1901","current",2023-08-01,2023-09-01,3,2.99778294563293
"Baardheere","SO2602","current",2023-08-01,2023-09-01,2,2.18670964241028
"Belet Xaawo","SO2603","current",2023-08-01,2023-09-01,2,2
"Ceel Waaq","SO2604","current",2023-08-01,2023-09-01,2,2
"Doolow","SO2605","current",2023-08-01,2023-09-01,2,2.31631708145142
"Garbahaarey","SO2601","current",2023-08-01,2023-09-01,2,2.13697719573975
"Luuq","SO2606","current",2023-08-01,2023-09-01,2,2.13166785240173
"Belet Weyne","SO2001","current",2023-08-01,2023-09-01,3,2.54648017883301
"Bulo Burto","SO2002","current",2023-08-01,2023-09-01,2,2.30037307739258
"Jalalaqsi","SO2003","current",2023-08-01,2023-09-01,2,2.49238872528076
"Afmadow","SO2802","current",2023-08-01,2023-09-01,2,2.00043845176697
"Badhaadhe","SO2803","current",2023-08-01,2023-09-01,2,2
"Jamaame","SO2804","current",2023-08-01,2023-09-01,2,2
"Kismaayo","SO2801","current",2023-08-01,2023-09-01,2,2
"Afgooye","SO2302","current",2023-08-01,2023-09-01,3,2.99999976158142
"Baraawe","SO2303","current",2023-08-01,2023-09-01,1,1.13532114028931
"Kurtunwaarey","SO2304","current",2023-08-01,2023-09-01,1,1.47084009647369
"Marka","SO2301","current",2023-08-01,2023-09-01,3,2.30512118339539
"Qoryooley","SO2305","current",2023-08-01,2023-09-01,1,1.92633557319641
"Sablaale","SO2306","current",2023-08-01,2023-09-01,1,1.31985938549042
"Wanla Weyn","SO2307","current",2023-08-01,2023-09-01,1,1.8362945318222
"Bu'aale","SO2701","current",2023-08-01,2023-09-01,2,2.29352903366089
"Jilib","SO2702","current",2023-08-01,2023-09-01,2,1.99549055099487
"Saakow","SO2703","current",2023-08-01,2023-09-01,2,2.17370557785034
"Adan Yabaal","SO2102","current",2023-08-01,2023-09-01,3,2.95174503326416
"Balcad","SO2103","current",2023-08-01,2023-09-01,3,3
"Cadale","SO2104","current",2023-08-01,2023-09-01,3,2.97016525268555
"Jowhar","SO2101","current",2023-08-01,2023-09-01,3,2.77914524078369
"Gaalkacyo","SO1801","current",2023-08-01,2023-09-01,3,2.99999976158142
"Galdogob","SO1802","current",2023-08-01,2023-09-01,3,3
"Hobyo","SO1803","current",2023-08-01,2023-09-01,3,3.09882998466492
"Jariiban","SO1804","current",2023-08-01,2023-09-01,3,3.00020241737366
"Xarardheere","SO1805","current",2023-08-01,2023-09-01,4,3.58676719665527
"Burtinle","SO1702","current",2023-08-01,2023-09-01,3,3
"Eyl","SO1703","current",2023-08-01,2023-09-01,3,3
"Garoowe","SO1701","current",2023-08-01,2023-09-01,3,2.99999976158142
"Ceel Afweyn","SO1502","current",2023-08-01,2023-09-01,3,2.8059356212616
"Ceerigaabo","SO1501","current",2023-08-01,2023-09-01,3,3
"Laasqoray","SO1503","current",2023-08-01,2023-09-01,3,3
"Caynabo","SO1402","current",2023-08-01,2023-09-01,3,2.97135829925537
"Laas Caanood","SO1401","current",2023-08-01,2023-09-01,3,3
"Taleex","SO1403","current",2023-08-01,2023-09-01,3,3
"Xudun","SO1404","current",2023-08-01,2023-09-01,3,3
"Burco","SO1301","current",2023-08-01,2023-09-01,3,2.82436776161194
"Buuhoodle","SO1302","current",2023-08-01,2023-09-01,3,2.99417638778687
"Owdweyne","SO1303","current",2023-08-01,2023-09-01,3,2.83178472518921
"Sheikh","SO1304","current",2023-08-01,2023-09-01,2,2.07749462127686
"Berbera","SO1202","current",2023-08-01,2023-09-01,2,2.35641551017761
"Gebiley","SO1203","current",2023-08-01,2023-09-01,2,2.45158982276917
"Hargeysa","SO1201","current",2023-08-01,2023-09-01,3,2.65972471237183
"Baki","SO1102","current",2024-01-01,2024-03-01,2,2.08039808273315
"Borama","SO1101","current",2024-01-01,2024-03-01,2,2.35241770744324
"Lughaye","SO1103","current",2024-01-01,2024-03-01,2,2
"Zeylac","SO1104","current",2024-01-01,2024-03-01,2,2
"Ceel Barde","SO2502","current",2024-01-01,2024-03-01,2,2
"Rab Dhuure","SO2505","current",2024-01-01,2024-03-01,2,2
"Tayeeglow","SO2503","current",2024-01-01,2024-03-01,2,2.49457168579102
"Waajid","SO2504","current",2024-01-01,2024-03-01,3,2.50381278991699
"Xudur","SO2501","current",2024-01-01,2024-03-01,2,2.16864037513733
"Bondhere","SO2201","current",2024-01-01,2024-03-01,2,2
"Cabdulasis","SO2202","current",2024-01-01,2024-03-01,2,2
"Daynile","SO2203","current",2024-01-01,2024-03-01,2,2
"Dharkenley","SO2204","current",2024-01-01,2024-03-01,2,2.20901679992676
"Hamar Jabjab","SO2205","current",2024-01-01,2024-03-01,2,2
"Hamar Weyne","SO2206","current",2024-01-01,2024-03-01,2,2
"Hawl Wadaag","SO2207","current",2024-01-01,2024-03-01,2,2
"Heliwa","SO2208","current",2024-01-01,2024-03-01,2,2
"Hodan","SO2209","current",2024-01-01,2024-03-01,2,2
"Kahda","SO2210","current",2024-01-01,2024-03-01,2,2.00702571868896
"Karaan","SO2211","current",2024-01-01,2024-03-01,2,2
"Shangaani","SO2212","current",2024-01-01,2024-03-01,2,2
"Shibis","SO2213","current",2024-01-01,2024-03-01,2,2
"Unspecified","Unspecified","current",2024-01-01,2024-03-01,2,2
"Waaberi","SO2214","current",2024-01-01,2024-03-01,2,2
"Wadajir (Medina)","SO2215","current",2024-01-01,2024-03-01,2,2
"Wardhigley","SO2216","current",2024-01-01,2024-03-01,2,2
"Yaaqshid","SO2217","current",2024-01-01,2024-03-01,2,2
"Bandarbeyla","SO1602","current",2024-01-01,2024-03-01,2,2.17317390441895
"Bossaso","SO1601","current",2024-01-01,2024-03-01,2,2
"Caluula","SO1603","current",2024-01-01,2024-03-01,2,2
"Iskushuban","SO1604","current",2024-01-01,2024-03-01,2,2.06604838371277
"Qandala","SO1605","current",2024-01-01,2024-03-01,2,2
"Qardho","SO1606","current",2024-01-01,2024-03-01,2,2.00008773803711
"Baydhaba","SO2401","current",2024-01-01,2024-03-01,3,2.99963068962097
"Buur Hakaba","SO2402","current",2024-01-01,2024-03-01,3,2.87583255767822
"Diinsoor","SO2403","current",2024-01-01,2024-03-01,3,2.9994375705719
"Qansax Dheere","SO2404","current",2024-01-01,2024-03-01,3,2.99795174598694
"Cabudwaaq","SO1902","current",2024-01-01,2024-03-01,3,3.00000023841858
"Cadaado","SO1903","current",2024-01-01,2024-03-01,3,3
"Ceel Buur","SO1904","current",2024-01-01,2024-03-01,3,2.53653025627136
"Ceel Dheer","SO1905","current",2024-01-01,2024-03-01,2,2.39074230194092
"Dhuusamarreeb","SO1901","current",2024-01-01,2024-03-01,3,2.99469614028931
"Baardheere","SO2602","current",2024-01-01,2024-03-01,2,2.18670964241028
"Belet Xaawo","SO2603","current",2024-01-01,2024-03-01,2,2
"Ceel Waaq","SO2604","current",2024-01-01,2024-03-01,2,2
"Doolow","SO2605","current",2024-01-01,2024-03-01,2,2.31631708145142
"Garbahaarey","SO2601","current",2024-01-01,2024-03-01,2,2.13697719573975
"Luuq","SO2606","current",2024-01-01,2024-03-01,2,2.13166785240173
"Belet Weyne","SO2001","current",2024-01-01,2024-03-01,2,2.45101618766785
"Bulo Burto","SO2002","current",2024-01-01,2024-03-01,2,2.09277820587158
"Jalalaqsi","SO2003","current",2024-01-01,2024-03-01,2,2.15989923477173
"Afmadow","SO2802","current",2024-01-01,2024-03-01,2,2.04186177253723
"Badhaadhe","SO2803","current",2024-01-01,2024-03-01,2,2
"Jamaame","SO2804","current",2024-01-01,2024-03-01,3,2.58712291717529
"Kismaayo","SO2801","current",2024-01-01,2024-03-01,2,2.05135869979858
"Afgooye","SO2302","current",2024-01-01,2024-03-01,3,2.96113705635071
"Baraawe","SO2303","current",2024-01-01,2024-03-01,2,2.06733536720276
"Kurtunwaarey","SO2304","current",2024-01-01,2024-03-01,2,2.2354199886322
"Marka","SO2301","current",2024-01-01,2024-03-01,3,2.5767560005188
"Qoryooley","SO2305","current",2024-01-01,2024-03-01,2,2.46316766738892
"Sablaale","SO2306","current",2024-01-01,2024-03-01,2,2.15952920913696
"Wanla Weyn","SO2307","current",2024-01-01,2024-03-01,2,2.41776084899902
"Bu'aale","SO2701","current",2024-01-01,2024-03-01,2,2.40613508224487
"Jilib","SO2702","current",2024-01-01,2024-03-01,2,2.29147934913635
"Saakow","SO2703","current",2024-01-01,2024-03-01,2,2.26893091201782
"Adan Yabaal","SO2102","current",2024-01-01,2024-03-01,2,2.00067162513733
"Balcad","SO2103","current",2024-01-01,2024-03-01,3,2.57163739204407
"Cadale","SO2104","current",2024-01-01,2024-03-01,2,2
"Jowhar","SO2101","current",2024-01-01,2024-03-01,3,2.68742299079895
"Gaalkacyo","SO1801","current",2024-01-01,2024-03-01,3,2.55181670188904
"Galdogob","SO1802","current",2024-01-01,2024-03-01,2,2.00193953514099
"Hobyo","SO1803","current",2024-01-01,2024-03-01,3,2.90436339378357
"Jariiban","SO1804","current",2024-01-01,2024-03-01,3,2.94450998306274
"Xarardheere","SO1805","current",2024-01-01,2024-03-01,3,2.58705472946167
"Burtinle","SO1702","current",2024-01-01,2024-03-01,2,2.00010704994202
"Eyl","SO1703","current",2024-01-01,2024-03-01,2,2.40495300292969
"Garoowe","SO1701","current",2024-01-01,2024-03-01,2,2
"Ceel Afweyn","SO1502","current",2024-01-01,2024-03-01,2,2
"Ceerigaabo","SO1501","current",2024-01-01,2024-03-01,2,2
"Laasqoray","SO1503","current",2024-01-01,2024-03-01,2,2
"Caynabo","SO1402","current",2024-01-01,2024-03-01,2,2
"Laas Caanood","SO1401","current",2024-01-01,2024-03-01,2,2
"Taleex","SO1403","current",2024-01-01,2024-03-01,2,2
"Xudun","SO1404","current",2024-01-01,2024-03-01,2,2
"Burco","SO1301","current",2024-01-01,2024-03-01,2,2.14124035835266
"Buuhoodle","SO1302","current",2024-01-01,2024-03-01,2,2
"Owdweyne","SO1303","current",2024-01-01,2024-03-01,2,2.17616868019104
"Sheikh","SO1304","current",2024-01-01,2024-03-01,2,2.07749462127686
"Berbera","SO1202","current",2024-01-01,2024-03-01,2,2
"Gebiley","SO1203","current",2024-01-01,2024-03-01,2,2.45158982276917
"Hargeysa","SO1201","current",2024-01-01,2024-03-01,2,2.41317963600159
"Baki","SO1102","current",2024-07-01,2024-09-01,2,2.08039808273315
"Borama","SO1101","current",2024-07-01,2024-09-01,2,2.35241770744324
"Lughaye","SO1103","current",2024-07-01,2024-09-01,2,2
"Zeylac","SO1104","current",2024-07-01,2024-09-01,2,2
"Ceel Barde","SO2502","current",2024-07-01,2024-09-01,1,1.00605177879333
"Rab Dhuure","SO2505","current",2024-07-01,2024-09-01,2,1.84948933124542
"Tayeeglow","SO2503","current",2024-07-01,2024-09-01,2,2.40353727340698
"Waajid","SO2504","current",2024-07-01,2024-09-01,3,2.50364136695862
"Xudur","SO2501","current",2024-07-01,2024-09-01,3,2.82852506637573
"Bondhere","SO2201","current",2024-07-01,2024-09-01,3,3
"Cabdulasis","SO2202","current",2024-07-01,2024-09-01,3,3
"Daynile","SO2203","current",2024-07-01,2024-09-01,3,3
"Dharkenley","SO2204","current",2024-07-01,2024-09-01,3,2.79098343849182
"Hamar Jabjab","SO2205","current",2024-07-01,2024-09-01,3,3
"Hamar Weyne","SO2206","current",2024-07-01,2024-09-01,3,3
"Hawl Wadaag","SO2207","current",2024-07-01,2024-09-01,3,3
"Heliwa","SO2208","current",2024-07-01,2024-09-01,3,3
"Hodan","SO2209","current",2024-07-01,2024-09-01,3,3
"Kahda","SO2210","current",2024-07-01,2024-09-01,3,2.99297428131104
"Karaan","SO2211","current",2024-07-01,2024-09-01,3,3
"Shangaani","SO2212","current",2024-07-01,2024-09-01,3,3
"Shibis","SO2213","current",2024-07-01,2024-09-01,3,2.99999976158142
"Unspecified","Unspecified","current",2024-07-01,2024-09-01,3,2.99999976158142
"Waaberi","SO2214","current",2024-07-01,2024-09-01,3,3
"Wadajir (Medina)","SO2215","current",2024-07-01,2024-09-01,3,2.99999976158142
"Wardhigley","SO2216","current",2024-07-01,2024-09-01,3,3
"Yaaqshid","SO2217","current",2024-07-01,2024-09-01,3,3
"Bandarbeyla","SO1602","current",2024-07-01,2024-09-01,2,2
"Bossaso","SO1601","current",2024-07-01,2024-09-01,2,2
"Caluula","SO1603","current",2024-07-01,2024-09-01,2,2
"Iskushuban","SO1604","current",2024-07-01,2024-09-01,2,2
"Qandala","SO1605","current",2024-07-01,2024-09-01,2,2
"Qardho","SO1606","current",2024-07-01,2024-09-01,2,2
"Baydhaba","SO2401","current",2024-07-01,2024-09-01,3,2.99905610084534
"Buur Hakaba","SO2402","current",2024-07-01,2024-09-01,3,2.75040006637573
"Diinsoor","SO2403","current",2024-07-01,2024-09-01,3,2.99887537956238
"Qansax Dheere","SO2404","current",2024-07-01,2024-09-01,3,2.99795174598694
"Cabudwaaq","SO1902","current",2024-07-01,2024-09-01,2,2
"Cadaado","SO1903","current",2024-07-01,2024-09-01,2,2.34474873542786
"Ceel Buur","SO1904","current",2024-07-01,2024-09-01,3,2.3743634223938
"Ceel Dheer","SO1905","current",2024-07-01,2024-09-01,2,2.39104771614075
"Dhuusamarreeb","SO1901","current",2024-07-01,2024-09-01,3,2.62042331695557
"Baardheere","SO2602","current",2024-07-01,2024-09-01,2,2.18670964241028
"Belet Xaawo","SO2603","current",2024-07-01,2024-09-01,2,2
"Ceel Waaq","SO2604","current",2024-07-01,2024-09-01,2,2
"Doolow","SO2605","current",2024-07-01,2024-09-01,2,2.31631708145142
"Garbahaarey","SO2601","current",2024-07-01,2024-09-01,2,2.13697719573975
"Luuq","SO2606","current",2024-07-01,2024-09-01,2,2.13136553764343
"Belet Weyne","SO2001","current",2024-07-01,2024-09-01,2,2.41126656532288
"Bulo Burto","SO2002","current",2024-07-01,2024-09-01,1,1.38023662567139
"Jalalaqsi","SO2003","current",2024-07-01,2024-09-01,1,1.65261447429657
"Afmadow","SO2802","current",2024-07-01,2024-09-01,2,2.04203224182129
"Badhaadhe","SO2803","current",2024-07-01,2024-09-01,2,2
"Jamaame","SO2804","current",2024-07-01,2024-09-01,3,2.58712291717529
"Kismaayo","SO2801","current",2024-07-01,2024-09-01,2,2.05135869979858
"Afgooye","SO2302","current",2024-07-01,2024-09-01,2,2.26951694488525
"Baraawe","SO2303","current",2024-07-01,2024-09-01,2,2.06733536720276
"Kurtunwaarey","SO2304","current",2024-07-01,2024-09-01,1,1.5732079744339
"Marka","SO2301","current",2024-07-01,2024-09-01,3,2.6127188205719
"Qoryooley","SO2305","current",2024-07-01,2024-09-01,1,1.68919539451599
"Sablaale","SO2306","current",2024-07-01,2024-09-01,1,1.3560129404068
"Wanla Weyn","SO2307","current",2024-07-01,2024-09-01,1,1.41912043094635
"Bu'aale","SO2701","current",2024-07-01,2024-09-01,2,2.48956823348999
"Jilib","SO2702","current",2024-07-01,2024-09-01,2,2.2871561050415
"Saakow","SO2703","current",2024-07-01,2024-09-01,2,2.26984286308289
"Adan Yabaal","SO2102","current",2024-07-01,2024-09-01,2,2.16131854057312
"Balcad","SO2103","current",2024-07-01,2024-09-01,3,2.69666314125061
"Cadale","SO2104","current",2024-07-01,2024-09-01,2,2.24748039245605
"Jowhar","SO2101","current",2024-07-01,2024-09-01,3,2.57603764533997
"Gaalkacyo","SO1801","current",2024-07-01,2024-09-01,3,2.59270095825195
"Galdogob","SO1802","current",2024-07-01,2024-09-01,2,2.00730085372925
"Hobyo","SO1803","current",2024-07-01,2024-09-01,3,2.99793767929077
"Jariiban","SO1804","current",2024-07-01,2024-09-01,2,2.0002748966217
"Xarardheere","SO1805","current",2024-07-01,2024-09-01,3,2.60161280632019
"Burtinle","SO1702","current",2024-07-01,2024-09-01,2,2.00140786170959
"Eyl","SO1703","current",2024-07-01,2024-09-01,2,2
"Garoowe","SO1701","current",2024-07-01,2024-09-01,2,2
"Ceel Afweyn","SO1502","current",2024-07-01,2024-09-01,2,2
"Ceerigaabo","SO1501","current",2024-07-01,2024-09-01,2,2
"Laasqoray","SO1503","current",2024-07-01,2024-09-01,2,2
"Caynabo","SO1402","current",2024-07-01,2024-09-01,2,2
"Laas Caanood","SO1401","current",2024-07-01,2024-09-01,2,2
"Taleex","SO1403","current",2024-07-01,2024-09-01,2,2
"Xudun","SO1404","current",2024-07-01,2024-09-01,2,2
"Burco","SO1301","current",2024-07-01,2024-09-01,2,2.14124035835266
"Buuhoodle","SO1302","current",2024-07-01,2024-09-01,2,2
"Owdweyne","SO1303","current",2024-07-01,2024-09-01,2,2.17616868019104
"Sheikh","SO1304","current",2024-07-01,2024-09-01,2,2.07749462127686
"Berbera","SO1202","current",2024-07-01,2024-09-01,2,2
"Gebiley","SO1203","current",2024-07-01,2024-09-01,2,2.45158982276917
"Hargeysa","SO1201","current",2024-07-01,2024-09-01,2,2.41317963600159
"Baki","SO1102","current",2025-01-01,2025-03-01,2,2
"Borama","SO1101","current",2025-01-01,2025-03-01,2,2
"Lughaye","SO1103","current",2025-01-01,2025-03-01,2,2
"Zeylac","SO1104","current",2025-01-01,2025-03-01,2,2
"Ceel Barde","SO2502","current",2025-01-01,2025-03-01,2,2
"Rab Dhuure","SO2505","current",2025-01-01,2025-03-01,2,2
"Tayeeglow","SO2503","current",2025-01-01,2025-03-01,2,2.49457168579102
"Waajid","SO2504","current",2025-01-01,2025-03-01,3,2.50381278991699
"Xudur","SO2501","current",2025-01-01,2025-03-01,2,2.16864037513733
"Bondhere","SO2201","current",2025-01-01,2025-03-01,2,2
"Cabdulasis","SO2202","current",2025-01-01,2025-03-01,2,2
"Daynile","SO2203","current",2025-01-01,2025-03-01,2,2
"Dharkenley","SO2204","current",2025-01-01,2025-03-01,2,2.20901679992676
"Hamar Jabjab","SO2205","current",2025-01-01,2025-03-01,2,2
"Hamar Weyne","SO2206","current",2025-01-01,2025-03-01,2,2
"Hawl Wadaag","SO2207","current",2025-01-01,2025-03-01,2,2
"Heliwa","SO2208","current",2025-01-01,2025-03-01,2,2
"Hodan","SO2209","current",2025-01-01,2025-03-01,2,2
"Kahda","SO2210","current",2025-01-01,2025-03-01,2,2.00702571868896
"Karaan","SO2211","current",2025-01-01,2025-03-01,2,2
"Shangaani","SO2212","current",2025-01-01,2025-03-01,2,2
"Shibis","SO2213","current",2025-01-01,2025-03-01,2,2
"Unspecified","Unspecified","current",2025-01-01,2025-03-01,2,2
"Waaberi","SO2214","current",2025-01-01,2025-03-01,2,2
"Wadajir (Medina)","SO2215","current",2025-01-01,2025-03-01,2,2
"Wardhigley","SO2216","current",2025-01-01,2025-03-01,2,2
"Yaaqshid","SO2217","current",2025-01-01,2025-03-01,2,2
"Bandarbeyla","SO1602","current",2025-01-01,2025-03-01,2,2
"Bossaso","SO1601","current",2025-01-01,2025-03-01,3,2.69746994972229
"Caluula","SO1603","current",2025-01-01,2025-03-01,3,3
"Iskushuban","SO1604","current",2025-01-01,2025-03-01,2,2.42708206176758
"Qandala","SO1605","current",2025-01-01,2025-03-01,3,2.90749716758728
"Qardho","SO1606","current",2025-01-01,2025-03-01,2,2
"Baydhaba","SO2401","current",2025-01-01,2025-03-01,3,2.58693289756775
"Buur Hakaba","SO2402","current",2025-01-01,2025-03-01,3,2.5384578704834
"Diinsoor","SO2403","current",2025-01-01,2025-03-01,2,2.392005443573
"Qansax Dheere","SO2404","current",2025-01-01,2025-03-01,2,2.0212721824646
"Cabudwaaq","SO1902","current",2025-01-01,2025-03-01,3,2.97121357917786
"Cadaado","SO1903","current",2025-01-01,2025-03-01,3,2.99775958061218
"Ceel Buur","SO1904","current",2025-01-01,2025-03-01,3,2.88807415962219
"Ceel Dheer","SO1905","current",2025-01-01,2025-03-01,3,2.99887013435364
"Dhuusamarreeb","SO1901","current",2025-01-01,2025-03-01,3,2.99618554115295
"Baardheere","SO2602","current",2025-01-01,2025-03-01,2,1.99818336963654
"Belet Xaawo","SO2603","current",2025-01-01,2025-03-01,2,2
